id,name,signup_date,amount,active,user_uuid,score
2457,user_2457,2020-04-12,6262.34,True,00000000-0000-0000-0000-000000000999,38
2458,user_2458,2020-04-12,4888.98,True,00000000-0000-0000-0000-00000000099a,56
2459,user_2459,2020-04-12,4017.79,False,00000000-0000-0000-0000-00000000099b,90
2460,user_2460,2020-04-12,9938.48,False,00000000-0000-0000-0000-00000000099c,56
2461,user_2461,2020-04-12,8803.15,True,00000000-0000-0000-0000-00000000099d,36
2462,user_2462,2020-04-12,6234.06,True,00000000-0000-0000-0000-00000000099e,6
2463,user_2463,2020-04-12,5693.77,True,00000000-0000-0000-0000-00000000099f,4
2464,user_2464,2020-04-12,6206.6,True,00000000-0000-0000-0000-0000000009a0,78
2465,user_2465,2020-04-12,2013.12,True,00000000-0000-0000-0000-0000000009a1,50
2466,user_2466,2020-04-12,3951.38,True,00000000-0000-0000-0000-0000000009a2,7
2467,user_2467,2020-04-12,394.6,True,00000000-0000-0000-0000-0000000009a3,55
2468,user_2468,2020-04-12,4755.46,True,00000000-0000-0000-0000-0000000009a4,72
2469,user_2469,2020-04-12,5430.25,True,00000000-0000-0000-0000-0000000009a5,10
2470,user_2470,2020-04-12,2277.5,True,00000000-0000-0000-0000-0000000009a6,21
2471,user_2471,2020-04-12,9640.29,True,00000000-0000-0000-0000-0000000009a7,97
2472,user_2472,2020-04-13,9094.55,True,00000000-0000-0000-0000-0000000009a8,98
2473,user_2473,2020-04-13,7221.43,False,00000000-0000-0000-0000-0000000009a9,76
2474,user_2474,2020-04-13,5333.87,True,00000000-0000-0000-0000-0000000009aa,10
2475,user_2475,2020-04-13,8699.69,False,00000000-0000-0000-0000-0000000009ab,59
2476,user_2476,2020-04-13,1306.52,False,00000000-0000-0000-0000-0000000009ac,95
2477,user_2477,2020-04-13,7905.1,False,00000000-0000-0000-0000-0000000009ad,14
2478,user_2478,2020-04-13,1248.21,True,00000000-0000-0000-0000-0000000009ae,37
2479,user_2479,2020-04-13,7942.11,False,00000000-0000-0000-0000-0000000009af,0
2480,user_2480,2020-04-13,2757.68,True,00000000-0000-0000-0000-0000000009b0,45
2481,user_2481,2020-04-13,8770.91,False,00000000-0000-0000-0000-0000000009b1,87
2482,user_2482,2020-04-13,9440.42,True,00000000-0000-0000-0000-0000000009b2,42
2483,user_2483,2020-04-13,1487.96,True,00000000-0000-0000-0000-0000000009b3,21
2484,user_2484,2020-04-13,4626.76,False,00000000-0000-0000-0000-0000000009b4,2
2485,user_2485,2020-04-13,9809.87,False,00000000-0000-0000-0000-0000000009b5,13
2486,user_2486,2020-04-13,4834.07,True,00000000-0000-0000-0000-0000000009b6,1
2487,user_2487,2020-04-13,8635.48,False,00000000-0000-0000-0000-0000000009b7,60
2488,user_2488,2020-04-13,5887.32,True,00000000-0000-0000-0000-0000000009b8,31
2489,user_2489,2020-04-13,3753.3,True,00000000-0000-0000-0000-0000000009b9,37
2490,user_2490,2020-04-13,2857.84,True,00000000-0000-0000-0000-0000000009ba,96
2491,user_2491,2020-04-13,2032.23,False,00000000-0000-0000-0000-0000000009bb,45
2492,user_2492,2020-04-13,7617.98,True,00000000-0000-0000-0000-0000000009bc,41
2493,user_2493,2020-04-13,3865.41,True,00000000-0000-0000-0000-0000000009bd,5
2494,user_2494,2020-04-13,5112.75,True,00000000-0000-0000-0000-0000000009be,40
2495,user_2495,2020-04-13,4923.25,True,00000000-0000-0000-0000-0000000009bf,24
2496,user_2496,2020-04-14,5772.79,False,00000000-0000-0000-0000-0000000009c0,97
2497,user_2497,2020-04-14,8655.77,False,00000000-0000-0000-0000-0000000009c1,10
2498,user_2498,2020-04-14,9807.39,False,00000000-0000-0000-0000-0000000009c2,40
2499,user_2499,2020-04-14,4075.84,False,00000000-0000-0000-0000-0000000009c3,70
2500,user_2500,2020-04-14,8275.19,True,00000000-0000-0000-0000-0000000009c4,56
2501,user_2501,2020-04-14,7645.28,True,00000000-0000-0000-0000-0000000009c5,45
2502,user_2502,2020-04-14,5735.29,True,00000000-0000-0000-0000-0000000009c6,85
2503,user_2503,2020-04-14,9560.47,True,00000000-0000-0000-0000-0000000009c7,47
2504,user_2504,2020-04-14,2004.75,True,00000000-0000-0000-0000-0000000009c8,62
2505,user_2505,2020-04-14,1092.64,True,00000000-0000-0000-0000-0000000009c9,38
2506,user_2506,2020-04-14,8539.62,False,00000000-0000-0000-0000-0000000009ca,9
2507,user_2507,2020-04-14,4391.5,True,00000000-0000-0000-0000-0000000009cb,84
2508,user_2508,2020-04-14,8469.69,True,00000000-0000-0000-0000-0000000009cc,69
2509,user_2509,2020-04-14,8930.9,True,00000000-0000-0000-0000-0000000009cd,64
2510,user_2510,2020-04-14,624.58,False,00000000-0000-0000-0000-0000000009ce,97
2511,user_2511,2020-04-14,8834.65,True,00000000-0000-0000-0000-0000000009cf,58
2512,user_2512,2020-04-14,4483.19,True,00000000-0000-0000-0000-0000000009d0,77
2513,user_2513,2020-04-14,5104.32,True,00000000-0000-0000-0000-0000000009d1,35
2514,user_2514,2020-04-14,6265.93,False,00000000-0000-0000-0000-0000000009d2,26
2515,user_2515,2020-04-14,9263.83,True,00000000-0000-0000-0000-0000000009d3,72
2516,user_2516,2020-04-14,191.16,True,00000000-0000-0000-0000-0000000009d4,54
2517,user_2517,2020-04-14,4768.43,False,00000000-0000-0000-0000-0000000009d5,69
2518,user_2518,2020-04-14,6877.22,True,00000000-0000-0000-0000-0000000009d6,94
2519,user_2519,2020-04-14,7227.07,False,00000000-0000-0000-0000-0000000009d7,80
2520,user_2520,2020-04-15,6925.32,True,00000000-0000-0000-0000-0000000009d8,52
2521,user_2521,2020-04-15,1344.35,False,00000000-0000-0000-0000-0000000009d9,59
2522,user_2522,2020-04-15,2993.96,True,00000000-0000-0000-0000-0000000009da,60
2523,user_2523,2020-04-15,3587.16,True,00000000-0000-0000-0000-0000000009db,35
2524,user_2524,2020-04-15,8044.37,False,00000000-0000-0000-0000-0000000009dc,84
2525,user_2525,2020-04-15,2787.6,True,00000000-0000-0000-0000-0000000009dd,26
2526,user_2526,2020-04-15,2107.05,True,00000000-0000-0000-0000-0000000009de,40
2527,user_2527,2020-04-15,9574.48,False,00000000-0000-0000-0000-0000000009df,27
2528,user_2528,2020-04-15,88.63,True,00000000-0000-0000-0000-0000000009e0,15
2529,user_2529,2020-04-15,9978.21,False,00000000-0000-0000-0000-0000000009e1,34
2530,user_2530,2020-04-15,6768.21,True,00000000-0000-0000-0000-0000000009e2,35
2531,user_2531,2020-04-15,8284.69,False,00000000-0000-0000-0000-0000000009e3,55
2532,user_2532,2020-04-15,2946.19,True,00000000-0000-0000-0000-0000000009e4,98
2533,user_2533,2020-04-15,143.15,True,00000000-0000-0000-0000-0000000009e5,18
2534,user_2534,2020-04-15,7378.7,False,00000000-0000-0000-0000-0000000009e6,56
2535,user_2535,2020-04-15,8341.45,True,00000000-0000-0000-0000-0000000009e7,84
2536,user_2536,2020-04-15,7404.76,False,00000000-0000-0000-0000-0000000009e8,32
2537,user_2537,2020-04-15,1428.5,False,00000000-0000-0000-0000-0000000009e9,22
2538,user_2538,2020-04-15,7534.28,False,00000000-0000-0000-0000-0000000009ea,62
2539,user_2539,2020-04-15,7689.23,True,00000000-0000-0000-0000-0000000009eb,69
2540,user_2540,2020-04-15,6585.41,True,00000000-0000-0000-0000-0000000009ec,95
2541,user_2541,2020-04-15,7661.16,True,00000000-0000-0000-0000-0000000009ed,21
2542,user_2542,2020-04-15,8459.21,False,00000000-0000-0000-0000-0000000009ee,66
2543,user_2543,2020-04-15,6136.04,False,00000000-0000-0000-0000-0000000009ef,98
2544,user_2544,2020-04-16,886.05,False,00000000-0000-0000-0000-0000000009f0,79
2545,user_2545,2020-04-16,4876.28,True,00000000-0000-0000-0000-0000000009f1,58
2546,user_2546,2020-04-16,776.49,False,00000000-0000-0000-0000-0000000009f2,24
2547,user_2547,2020-04-16,4075.43,True,00000000-0000-0000-0000-0000000009f3,16
2548,user_2548,2020-04-16,4071.06,True,00000000-0000-0000-0000-0000000009f4,38
2549,user_2549,2020-04-16,660.1,True,00000000-0000-0000-0000-0000000009f5,76
2550,user_2550,2020-04-16,3488.21,True,00000000-0000-0000-0000-0000000009f6,91
2551,user_2551,2020-04-16,1109.98,True,00000000-0000-0000-0000-0000000009f7,74
2552,user_2552,2020-04-16,8082.35,True,00000000-0000-0000-0000-0000000009f8,73
2553,user_2553,2020-04-16,9476.88,True,00000000-0000-0000-0000-0000000009f9,38
2554,user_2554,2020-04-16,723.16,True,00000000-0000-0000-0000-0000000009fa,23
2555,user_2555,2020-04-16,9551.15,False,00000000-0000-0000-0000-0000000009fb,37
2556,user_2556,2020-04-16,5225.77,True,00000000-0000-0000-0000-0000000009fc,87
2557,user_2557,2020-04-16,2995.66,True,00000000-0000-0000-0000-0000000009fd,96
2558,user_2558,2020-04-16,768.62,False,00000000-0000-0000-0000-0000000009fe,80
2559,user_2559,2020-04-16,5006.24,False,00000000-0000-0000-0000-0000000009ff,56
2560,user_2560,2020-04-16,7945.16,False,00000000-0000-0000-0000-000000000a00,43
2561,user_2561,2020-04-16,7070.86,False,00000000-0000-0000-0000-000000000a01,35
2562,user_2562,2020-04-16,502.26,True,00000000-0000-0000-0000-000000000a02,98
2563,user_2563,2020-04-16,729.02,False,00000000-0000-0000-0000-000000000a03,69
2564,user_2564,2020-04-16,4028.73,False,00000000-0000-0000-0000-000000000a04,79
2565,user_2565,2020-04-16,2952.9,False,00000000-0000-0000-0000-000000000a05,44
2566,user_2566,2020-04-16,2323.84,False,00000000-0000-0000-0000-000000000a06,91
2567,user_2567,2020-04-16,2810.04,True,00000000-0000-0000-0000-000000000a07,95
2568,user_2568,2020-04-17,8034.83,False,00000000-0000-0000-0000-000000000a08,25
2569,user_2569,2020-04-17,9292.28,False,00000000-0000-0000-0000-000000000a09,10
2570,user_2570,2020-04-17,4051.03,False,00000000-0000-0000-0000-000000000a0a,51
2571,user_2571,2020-04-17,9061.11,False,00000000-0000-0000-0000-000000000a0b,24
2572,user_2572,2020-04-17,3214.96,True,00000000-0000-0000-0000-000000000a0c,30
2573,user_2573,2020-04-17,4764.37,False,00000000-0000-0000-0000-000000000a0d,84
2574,user_2574,2020-04-17,2260.29,False,00000000-0000-0000-0000-000000000a0e,44
2575,user_2575,2020-04-17,6404.76,False,00000000-0000-0000-0000-000000000a0f,66
2576,user_2576,2020-04-17,9789.81,True,00000000-0000-0000-0000-000000000a10,75
2577,user_2577,2020-04-17,6034.93,False,00000000-0000-0000-0000-000000000a11,39
2578,user_2578,2020-04-17,3578.14,False,00000000-0000-0000-0000-000000000a12,45
2579,user_2579,2020-04-17,6478.17,True,00000000-0000-0000-0000-000000000a13,53
2580,user_2580,2020-04-17,1229.21,False,00000000-0000-0000-0000-000000000a14,40
2581,user_2581,2020-04-17,8886.59,True,00000000-0000-0000-0000-000000000a15,88
2582,user_2582,2020-04-17,5030.84,True,00000000-0000-0000-0000-000000000a16,80
2583,user_2583,2020-04-17,4493.5,False,00000000-0000-0000-0000-000000000a17,37
2584,user_2584,2020-04-17,5858.65,False,00000000-0000-0000-0000-000000000a18,99
2585,user_2585,2020-04-17,6247.84,True,00000000-0000-0000-0000-000000000a19,35
2586,user_2586,2020-04-17,717.76,True,00000000-0000-0000-0000-000000000a1a,82
2587,user_2587,2020-04-17,6826.17,False,00000000-0000-0000-0000-000000000a1b,43
2588,user_2588,2020-04-17,2419.32,True,00000000-0000-0000-0000-000000000a1c,56
2589,user_2589,2020-04-17,7139.53,True,00000000-0000-0000-0000-000000000a1d,65
2590,user_2590,2020-04-17,8225.35,False,00000000-0000-0000-0000-000000000a1e,80
2591,user_2591,2020-04-17,8039.59,True,00000000-0000-0000-0000-000000000a1f,29
2592,user_2592,2020-04-18,5525.01,True,00000000-0000-0000-0000-000000000a20,9
2593,user_2593,2020-04-18,5201.7,True,00000000-0000-0000-0000-000000000a21,98
2594,user_2594,2020-04-18,1428.76,True,00000000-0000-0000-0000-000000000a22,60
2595,user_2595,2020-04-18,7753.46,True,00000000-0000-0000-0000-000000000a23,62
2596,user_2596,2020-04-18,2714.09,True,00000000-0000-0000-0000-000000000a24,35
2597,user_2597,2020-04-18,4966.95,False,00000000-0000-0000-0000-000000000a25,53
2598,user_2598,2020-04-18,2842.74,True,00000000-0000-0000-0000-000000000a26,96
2599,user_2599,2020-04-18,1338.28,False,00000000-0000-0000-0000-000000000a27,64
2600,user_2600,2020-04-18,6295.58,False,00000000-0000-0000-0000-000000000a28,81
2601,user_2601,2020-04-18,543.32,False,00000000-0000-0000-0000-000000000a29,3
2602,user_2602,2020-04-18,7486.45,False,00000000-0000-0000-0000-000000000a2a,54
2603,user_2603,2020-04-18,3175.87,False,00000000-0000-0000-0000-000000000a2b,53
2604,user_2604,2020-04-18,1.35,False,00000000-0000-0000-0000-000000000a2c,90
2605,user_2605,2020-04-18,5111.29,False,00000000-0000-0000-0000-000000000a2d,88
2606,user_2606,2020-04-18,468.52,False,00000000-0000-0000-0000-000000000a2e,63
2607,user_2607,2020-04-18,2761.7,True,00000000-0000-0000-0000-000000000a2f,91
2608,user_2608,2020-04-18,7069.76,False,00000000-0000-0000-0000-000000000a30,21
2609,user_2609,2020-04-18,626.9,False,00000000-0000-0000-0000-000000000a31,24
2610,user_2610,2020-04-18,8393.38,False,00000000-0000-0000-0000-000000000a32,80
2611,user_2611,2020-04-18,38.2,True,00000000-0000-0000-0000-000000000a33,58
2612,user_2612,2020-04-18,2468.24,False,00000000-0000-0000-0000-000000000a34,56
2613,user_2613,2020-04-18,7409.04,True,00000000-0000-0000-0000-000000000a35,53
2614,user_2614,2020-04-18,3162.7,False,00000000-0000-0000-0000-000000000a36,43
2615,user_2615,2020-04-18,1018.92,False,00000000-0000-0000-0000-000000000a37,51
2616,user_2616,2020-04-19,3602.34,True,00000000-0000-0000-0000-000000000a38,75
2617,user_2617,2020-04-19,2703.93,False,00000000-0000-0000-0000-000000000a39,15
2618,user_2618,2020-04-19,8427.12,True,00000000-0000-0000-0000-000000000a3a,15
2619,user_2619,2020-04-19,3133.48,True,00000000-0000-0000-0000-000000000a3b,80
2620,user_2620,2020-04-19,7889.32,False,00000000-0000-0000-0000-000000000a3c,54
2621,user_2621,2020-04-19,8918.72,False,00000000-0000-0000-0000-000000000a3d,60
2622,user_2622,2020-04-19,4338.17,True,00000000-0000-0000-0000-000000000a3e,94
2623,user_2623,2020-04-19,9099.43,True,00000000-0000-0000-0000-000000000a3f,78
2624,user_2624,2020-04-19,3773.18,False,00000000-0000-0000-0000-000000000a40,76
2625,user_2625,2020-04-19,9640.78,False,00000000-0000-0000-0000-000000000a41,39
2626,user_2626,2020-04-19,892.9,False,00000000-0000-0000-0000-000000000a42,90
2627,user_2627,2020-04-19,6870.19,True,00000000-0000-0000-0000-000000000a43,20
2628,user_2628,2020-04-19,4938.14,False,00000000-0000-0000-0000-000000000a44,65
2629,user_2629,2020-04-19,3876.49,True,00000000-0000-0000-0000-000000000a45,7
2630,user_2630,2020-04-19,6327.12,False,00000000-0000-0000-0000-000000000a46,70
2631,user_2631,2020-04-19,7038.57,True,00000000-0000-0000-0000-000000000a47,9
2632,user_2632,2020-04-19,43.63,True,00000000-0000-0000-0000-000000000a48,56
2633,user_2633,2020-04-19,1669.53,False,00000000-0000-0000-0000-000000000a49,3
2634,user_2634,2020-04-19,7130.46,True,00000000-0000-0000-0000-000000000a4a,42
2635,user_2635,2020-04-19,6663.85,True,00000000-0000-0000-0000-000000000a4b,99
2636,user_2636,2020-04-19,9660.48,True,00000000-0000-0000-0000-000000000a4c,98
2637,user_2637,2020-04-19,7610.38,True,00000000-0000-0000-0000-000000000a4d,62
2638,user_2638,2020-04-19,9507.73,True,00000000-0000-0000-0000-000000000a4e,42
2639,user_2639,2020-04-19,7025.41,False,00000000-0000-0000-0000-000000000a4f,66
2640,user_2640,2020-04-20,2980.52,False,00000000-0000-0000-0000-000000000a50,81
2641,user_2641,2020-04-20,1053.65,True,00000000-0000-0000-0000-000000000a51,50
2642,user_2642,2020-04-20,7818.24,False,00000000-0000-0000-0000-000000000a52,55
2643,user_2643,2020-04-20,6441.49,True,00000000-0000-0000-0000-000000000a53,42
2644,user_2644,2020-04-20,481.86,True,00000000-0000-0000-0000-000000000a54,23
2645,user_2645,2020-04-20,3600.5,False,00000000-0000-0000-0000-000000000a55,95
2646,user_2646,2020-04-20,9568.0,True,00000000-0000-0000-0000-000000000a56,33
2647,user_2647,2020-04-20,5004.01,True,00000000-0000-0000-0000-000000000a57,58
2648,user_2648,2020-04-20,4327.29,True,00000000-0000-0000-0000-000000000a58,1
2649,user_2649,2020-04-20,4577.0,False,00000000-0000-0000-0000-000000000a59,1
2650,user_2650,2020-04-20,2088.83,False,00000000-0000-0000-0000-000000000a5a,9
2651,user_2651,2020-04-20,3687.07,True,00000000-0000-0000-0000-000000000a5b,22
2652,user_2652,2020-04-20,3698.13,True,00000000-0000-0000-0000-000000000a5c,14
2653,user_2653,2020-04-20,523.55,True,00000000-0000-0000-0000-000000000a5d,75
2654,user_2654,2020-04-20,7675.68,True,00000000-0000-0000-0000-000000000a5e,16
2655,user_2655,2020-04-20,4165.04,True,00000000-0000-0000-0000-000000000a5f,81
2656,user_2656,2020-04-20,8221.8,False,00000000-0000-0000-0000-000000000a60,13
2657,user_2657,2020-04-20,8503.48,False,00000000-0000-0000-0000-000000000a61,80
2658,user_2658,2020-04-20,2119.94,False,00000000-0000-0000-0000-000000000a62,78
2659,user_2659,2020-04-20,6573.53,False,00000000-0000-0000-0000-000000000a63,75
2660,user_2660,2020-04-20,4722.82,True,00000000-0000-0000-0000-000000000a64,15
2661,user_2661,2020-04-20,8801.57,True,00000000-0000-0000-0000-000000000a65,31
2662,user_2662,2020-04-20,2157.41,False,00000000-0000-0000-0000-000000000a66,22
2663,user_2663,2020-04-20,6778.13,False,00000000-0000-0000-0000-000000000a67,33
2664,user_2664,2020-04-21,6077.52,True,00000000-0000-0000-0000-000000000a68,97
2665,user_2665,2020-04-21,2953.01,False,00000000-0000-0000-0000-000000000a69,15
2666,user_2666,2020-04-21,1366.01,True,00000000-0000-0000-0000-000000000a6a,33
2667,user_2667,2020-04-21,6516.4,True,00000000-0000-0000-0000-000000000a6b,70
2668,user_2668,2020-04-21,7385.97,True,00000000-0000-0000-0000-000000000a6c,32
2669,user_2669,2020-04-21,3156.27,False,00000000-0000-0000-0000-000000000a6d,67
2670,user_2670,2020-04-21,6448.33,False,00000000-0000-0000-0000-000000000a6e,42
2671,user_2671,2020-04-21,3951.31,False,00000000-0000-0000-0000-000000000a6f,63
2672,user_2672,2020-04-21,7132.07,False,00000000-0000-0000-0000-000000000a70,70
2673,user_2673,2020-04-21,1992.15,False,00000000-0000-0000-0000-000000000a71,17
2674,user_2674,2020-04-21,8902.15,True,00000000-0000-0000-0000-000000000a72,67
2675,user_2675,2020-04-21,2874.1,False,00000000-0000-0000-0000-000000000a73,60
2676,user_2676,2020-04-21,3677.86,True,00000000-0000-0000-0000-000000000a74,74
2677,user_2677,2020-04-21,580.92,True,00000000-0000-0000-0000-000000000a75,19
2678,user_2678,2020-04-21,1115.12,True,00000000-0000-0000-0000-000000000a76,10
2679,user_2679,2020-04-21,5158.62,False,00000000-0000-0000-0000-000000000a77,78
2680,user_2680,2020-04-21,2675.93,False,00000000-0000-0000-0000-000000000a78,45
2681,user_2681,2020-04-21,8354.8,False,00000000-0000-0000-0000-000000000a79,63
2682,user_2682,2020-04-21,146.93,False,00000000-0000-0000-0000-000000000a7a,80
2683,user_2683,2020-04-21,3790.94,False,00000000-0000-0000-0000-000000000a7b,97
2684,user_2684,2020-04-21,3373.46,False,00000000-0000-0000-0000-000000000a7c,75
2685,user_2685,2020-04-21,193.28,False,00000000-0000-0000-0000-000000000a7d,27
2686,user_2686,2020-04-21,1243.68,False,00000000-0000-0000-0000-000000000a7e,47
2687,user_2687,2020-04-21,4136.43,True,00000000-0000-0000-0000-000000000a7f,34
2688,user_2688,2020-04-22,4928.65,False,00000000-0000-0000-0000-000000000a80,7
2689,user_2689,2020-04-22,4042.9,True,00000000-0000-0000-0000-000000000a81,90
2690,user_2690,2020-04-22,5309.38,True,00000000-0000-0000-0000-000000000a82,21
2691,user_2691,2020-04-22,5951.32,True,00000000-0000-0000-0000-000000000a83,23
2692,user_2692,2020-04-22,99.24,True,00000000-0000-0000-0000-000000000a84,65
2693,user_2693,2020-04-22,4640.95,False,00000000-0000-0000-0000-000000000a85,94
2694,user_2694,2020-04-22,9634.99,False,00000000-0000-0000-0000-000000000a86,85
2695,user_2695,2020-04-22,5190.32,True,00000000-0000-0000-0000-000000000a87,63
2696,user_2696,2020-04-22,6775.42,True,00000000-0000-0000-0000-000000000a88,64
2697,user_2697,2020-04-22,3118.64,True,00000000-0000-0000-0000-000000000a89,13
2698,user_2698,2020-04-22,7739.91,False,00000000-0000-0000-0000-000000000a8a,24
2699,user_2699,2020-04-22,7729.21,True,00000000-0000-0000-0000-000000000a8b,99
2700,user_2700,2020-04-22,5212.96,True,00000000-0000-0000-0000-000000000a8c,99
2701,user_2701,2020-04-22,9760.14,False,00000000-0000-0000-0000-000000000a8d,2
2702,user_2702,2020-04-22,1255.5,True,00000000-0000-0000-0000-000000000a8e,4
2703,user_2703,2020-04-22,169.48,False,00000000-0000-0000-0000-000000000a8f,64
2704,user_2704,2020-04-22,7701.58,False,00000000-0000-0000-0000-000000000a90,53
2705,user_2705,2020-04-22,8071.56,True,00000000-0000-0000-0000-000000000a91,18
2706,user_2706,2020-04-22,1202.07,True,00000000-0000-0000-0000-000000000a92,96
2707,user_2707,2020-04-22,2655.83,True,00000000-0000-0000-0000-000000000a93,53
2708,user_2708,2020-04-22,175.52,False,00000000-0000-0000-0000-000000000a94,93
2709,user_2709,2020-04-22,2933.09,False,00000000-0000-0000-0000-000000000a95,75
2710,user_2710,2020-04-22,7731.42,False,00000000-0000-0000-0000-000000000a96,9
2711,user_2711,2020-04-22,5179.61,True,00000000-0000-0000-0000-000000000a97,97
2712,user_2712,2020-04-23,3480.96,True,00000000-0000-0000-0000-000000000a98,15
2713,user_2713,2020-04-23,3717.39,True,00000000-0000-0000-0000-000000000a99,45
2714,user_2714,2020-04-23,13.54,True,00000000-0000-0000-0000-000000000a9a,28
2715,user_2715,2020-04-23,2998.01,True,00000000-0000-0000-0000-000000000a9b,14
2716,user_2716,2020-04-23,6464.59,True,00000000-0000-0000-0000-000000000a9c,47
2717,user_2717,2020-04-23,9741.94,False,00000000-0000-0000-0000-000000000a9d,10
2718,user_2718,2020-04-23,8470.61,False,00000000-0000-0000-0000-000000000a9e,33
2719,user_2719,2020-04-23,235.95,False,00000000-0000-0000-0000-000000000a9f,35
2720,user_2720,2020-04-23,8985.61,True,00000000-0000-0000-0000-000000000aa0,29
2721,user_2721,2020-04-23,7831.98,False,00000000-0000-0000-0000-000000000aa1,98
2722,user_2722,2020-04-23,7803.76,False,00000000-0000-0000-0000-000000000aa2,72
2723,user_2723,2020-04-23,4579.96,False,00000000-0000-0000-0000-000000000aa3,81
2724,user_2724,2020-04-23,3980.05,True,00000000-0000-0000-0000-000000000aa4,18
2725,user_2725,2020-04-23,3029.16,True,00000000-0000-0000-0000-000000000aa5,67
2726,user_2726,2020-04-23,656.95,False,00000000-0000-0000-0000-000000000aa6,69
2727,user_2727,2020-04-23,2282.35,True,00000000-0000-0000-0000-000000000aa7,32
2728,user_2728,2020-04-23,2466.04,True,00000000-0000-0000-0000-000000000aa8,95
2729,user_2729,2020-04-23,4840.77,True,00000000-0000-0000-0000-000000000aa9,79
2730,user_2730,2020-04-23,7474.44,True,00000000-0000-0000-0000-000000000aaa,74
2731,user_2731,2020-04-23,4738.1,False,00000000-0000-0000-0000-000000000aab,21
2732,user_2732,2020-04-23,578.44,True,00000000-0000-0000-0000-000000000aac,35
2733,user_2733,2020-04-23,9577.9,False,00000000-0000-0000-0000-000000000aad,22
2734,user_2734,2020-04-23,9427.24,False,00000000-0000-0000-0000-000000000aae,62
2735,user_2735,2020-04-23,7851.9,True,00000000-0000-0000-0000-000000000aaf,25
2736,user_2736,2020-04-24,9913.28,True,00000000-0000-0000-0000-000000000ab0,59
2737,user_2737,2020-04-24,5444.82,True,00000000-0000-0000-0000-000000000ab1,94
2738,user_2738,2020-04-24,9627.68,False,00000000-0000-0000-0000-000000000ab2,92
2739,user_2739,2020-04-24,756.05,False,00000000-0000-0000-0000-000000000ab3,4
2740,user_2740,2020-04-24,3656.81,False,00000000-0000-0000-0000-000000000ab4,53
2741,user_2741,2020-04-24,2253.81,False,00000000-0000-0000-0000-000000000ab5,37
2742,user_2742,2020-04-24,1958.33,False,00000000-0000-0000-0000-000000000ab6,61
2743,user_2743,2020-04-24,1408.03,False,00000000-0000-0000-0000-000000000ab7,24
2744,user_2744,2020-04-24,6224.14,False,00000000-0000-0000-0000-000000000ab8,97
2745,user_2745,2020-04-24,7813.22,True,00000000-0000-0000-0000-000000000ab9,11
2746,user_2746,2020-04-24,5782.98,False,00000000-0000-0000-0000-000000000aba,21
2747,user_2747,2020-04-24,1469.63,False,00000000-0000-0000-0000-000000000abb,8
2748,user_2748,2020-04-24,8111.24,False,00000000-0000-0000-0000-000000000abc,83
2749,user_2749,2020-04-24,6359.55,False,00000000-0000-0000-0000-000000000abd,28
2750,user_2750,2020-04-24,3881.66,True,00000000-0000-0000-0000-000000000abe,43
2751,user_2751,2020-04-24,6741.3,False,00000000-0000-0000-0000-000000000abf,92
2752,user_2752,2020-04-24,2599.05,False,00000000-0000-0000-0000-000000000ac0,26
2753,user_2753,2020-04-24,3451.92,True,00000000-0000-0000-0000-000000000ac1,54
2754,user_2754,2020-04-24,9174.86,True,00000000-0000-0000-0000-000000000ac2,80
2755,user_2755,2020-04-24,2905.05,False,00000000-0000-0000-0000-000000000ac3,4
2756,user_2756,2020-04-24,4699.88,False,00000000-0000-0000-0000-000000000ac4,51
2757,user_2757,2020-04-24,8901.41,False,00000000-0000-0000-0000-000000000ac5,12
2758,user_2758,2020-04-24,7077.21,False,00000000-0000-0000-0000-000000000ac6,41
2759,user_2759,2020-04-24,622.03,False,00000000-0000-0000-0000-000000000ac7,14
2760,user_2760,2020-04-25,1473.03,False,00000000-0000-0000-0000-000000000ac8,78
2761,user_2761,2020-04-25,78.42,True,00000000-0000-0000-0000-000000000ac9,17
2762,user_2762,2020-04-25,6309.22,True,00000000-0000-0000-0000-000000000aca,49
2763,user_2763,2020-04-25,4476.73,False,00000000-0000-0000-0000-000000000acb,1
2764,user_2764,2020-04-25,1342.75,False,00000000-0000-0000-0000-000000000acc,86
2765,user_2765,2020-04-25,9579.34,False,00000000-0000-0000-0000-000000000acd,12
2766,user_2766,2020-04-25,5296.6,True,00000000-0000-0000-0000-000000000ace,67
2767,user_2767,2020-04-25,2418.93,False,00000000-0000-0000-0000-000000000acf,46
2768,user_2768,2020-04-25,5006.04,True,00000000-0000-0000-0000-000000000ad0,88
2769,user_2769,2020-04-25,6796.2,True,00000000-0000-0000-0000-000000000ad1,74
2770,user_2770,2020-04-25,762.39,False,00000000-0000-0000-0000-000000000ad2,49
2771,user_2771,2020-04-25,2747.04,True,00000000-0000-0000-0000-000000000ad3,11
2772,user_2772,2020-04-25,8069.65,False,00000000-0000-0000-0000-000000000ad4,12
2773,user_2773,2020-04-25,4596.65,True,00000000-0000-0000-0000-000000000ad5,8
2774,user_2774,2020-04-25,5465.77,False,00000000-0000-0000-0000-000000000ad6,58
2775,user_2775,2020-04-25,4328.16,False,00000000-0000-0000-0000-000000000ad7,44
2776,user_2776,2020-04-25,439.0,True,00000000-0000-0000-0000-000000000ad8,69
2777,user_2777,2020-04-25,1657.5,True,00000000-0000-0000-0000-000000000ad9,42
